ts,batch,event,file,rows_before,rows_after,detail
2026-04-08 10:04:25,B0,BATCH_SUMMARY,,,,"plays_graded=107, wins=54, losses=53, dnp=15"
2026-04-08 10:04:28,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,25418,,
2026-04-08 10:05:11,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/source-files/nba_gamelogs_2025_26.csv,25418,25650,APPEND_GAMELOGS
2026-04-08 10:05:11,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-08 10:27:33,B0,BATCH_COMPLETE,,,,
2026-04-08 11:49:08,B1,BATCH_START,,,,2026-04-08
2026-04-08 11:49:16,B1,PROPS_FETCHED,,,,"68 props, 7 games"
2026-04-08 11:51:23,B1,EXCEL_SOURCE_UPDATED,,,,props=16964 (+68) spreads=1445 (+7)
2026-04-08 11:53:01,B1,PREDICTIONS,,,,"68 plays, skipped 0"
2026-04-08 11:53:04,B1,BATCH_SUMMARY,,,,"props_fetched=68, plays_added=68"
2026-04-08 11:53:04,B1,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,769,837,SAVE_TODAY
2026-04-08 11:53:10,B1,BATCH_COMPLETE,,,,
2026-04-08 17:18:35,B1,BATCH_START,,,,2026-04-08
2026-04-08 17:18:42,B1,PROPS_FETCHED,,,,"70 props, 7 games"
2026-04-08 17:19:23,B1,EXCEL_SOURCE_UPDATED,,,,props=16966 (+2) spreads=1445 (+0)
2026-04-08 17:20:18,B1,PREDICTIONS,,,,"70 plays, skipped 0"
2026-04-08 17:20:20,B1,BATCH_SUMMARY,,,,"props_fetched=70, plays_added=2"
2026-04-08 17:20:20,B1,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,837,839,SAVE_TODAY
2026-04-08 17:20:25,B1,BATCH_COMPLETE,,,,
2026-04-08 22:37:29,B3,BATCH_START,,,,2026-04-08
2026-04-08 22:37:35,B3,PROPS_FETCHED,,,,"76 props, 7 games"
2026-04-08 22:37:59,B3,EXCEL_SOURCE_UPDATED,,,,props=16980 (+14) spreads=1445 (+0)
2026-04-08 22:38:24,B3,PREDICTIONS,,,,"76 plays, skipped 0"
2026-04-08 22:38:25,B3,BATCH_SUMMARY,,,,"props_fetched=76, plays_added=14"
2026-04-08 22:38:25,B3,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,839,853,SAVE_TODAY
2026-04-08 22:38:29,B3,BATCH_COMPLETE,,,,
2026-04-09 12:00:51,B0,BATCH_START,,,,
2026-04-09 12:01:01,B0,BOXSCORES_FETCHED,,,,159 rows for 2026-04-08
2026-04-09 12:01:04,B0,BATCH_SUMMARY,,,,"plays_graded=76, wins=37, losses=39, dnp=8"
2026-04-09 12:01:07,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,25650,,
2026-04-09 12:01:42,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/source-files/nba_gamelogs_2025_26.csv,25650,25817,APPEND_GAMELOGS
2026-04-09 12:01:42,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-09 12:16:47,B0,BATCH_COMPLETE,,,,
2026-04-09 17:43:54,B2,BATCH_START,,,,2026-04-09
2026-04-09 17:43:58,B2,PROPS_FETCHED,,,,"62 props, 6 games"
2026-04-09 17:44:20,B2,EXCEL_SOURCE_UPDATED,,,,props=17042 (+62) spreads=1451 (+6)
2026-04-09 17:44:43,B2,PREDICTIONS,,,,"62 plays, skipped 0"
2026-04-09 17:44:44,B2,BATCH_SUMMARY,,,,"props_fetched=62, plays_added=62"
2026-04-09 17:44:44,B2,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,853,915,SAVE_TODAY
2026-04-09 17:44:48,B2,BATCH_COMPLETE,,,,
2026-04-09 23:39:57,B3,BATCH_START,,,,2026-04-09
2026-04-09 23:40:01,B3,PROPS_FETCHED,,,,"66 props, 6 games"
2026-04-09 23:40:15,B3,EXCEL_SOURCE_UPDATED,,,,props=17051 (+9) spreads=1451 (+0)
2026-04-09 23:40:32,B3,PREDICTIONS,,,,"65 plays, skipped 1"
2026-04-09 23:40:32,B3,BATCH_SUMMARY,,,,"props_fetched=65, plays_added=8"
2026-04-09 23:40:32,B3,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,915,923,SAVE_TODAY
2026-04-09 23:40:36,B3,BATCH_COMPLETE,,,,
2026-04-10 10:22:34,B0,BATCH_START,,,,
2026-04-10 10:22:44,B0,BOXSCORES_FETCHED,,,,120 rows for 2026-04-09
2026-04-10 10:22:46,B0,BATCH_SUMMARY,,,,"plays_graded=64, wins=36, losses=28, dnp=6"
2026-04-10 10:22:48,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,25817,,
2026-04-10 10:23:07,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/source-files/nba_gamelogs_2025_26.csv,25817,25943,APPEND_GAMELOGS
2026-04-10 10:23:07,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-10 10:32:42,B0,BATCH_COMPLETE,,,,
2026-04-10 10:36:32,B1,BATCH_START,,,,2026-04-10
2026-04-10 10:36:43,B1,PROPS_FETCHED,,,,"77 props, 15 games"
2026-04-10 10:37:04,B1,EXCEL_SOURCE_UPDATED,,,,props=17128 (+77) spreads=1466 (+15)
2026-04-10 10:37:25,B1,PREDICTIONS,,,,"77 plays, skipped 0"
2026-04-10 10:37:26,B1,BATCH_SUMMARY,,,,"props_fetched=77, plays_added=77"
2026-04-10 10:37:26,B1,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,923,1000,SAVE_TODAY
2026-04-10 10:37:29,B1,BATCH_COMPLETE,,,,
2026-04-10 16:03:52,B2,BATCH_START,,,,2026-04-10
2026-04-10 16:04:03,B2,PROPS_FETCHED,,,,"110 props, 15 games"
2026-04-10 16:04:18,B2,EXCEL_SOURCE_UPDATED,,,,props=17161 (+110) spreads=1466 (+15)
2026-04-10 16:04:44,B2,PREDICTIONS,,,,"110 plays, skipped 0"
2026-04-10 16:04:45,B2,BATCH_SUMMARY,,,,"props_fetched=110, plays_added=36"
2026-04-10 16:04:45,B2,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,1000,1036,SAVE_TODAY
2026-04-10 16:04:49,B2,BATCH_COMPLETE,,,,
2026-04-10 18:32:18,B3,BATCH_START,,,,2026-04-10
2026-04-10 18:32:32,B3,PROPS_FETCHED,,,,"118 props, 15 games"
2026-04-10 18:32:54,B3,EXCEL_SOURCE_UPDATED,,,,props=17178 (+17) spreads=1466 (+0)
2026-04-10 18:33:22,B3,PREDICTIONS,,,,"117 plays, skipped 1"
2026-04-10 18:33:23,B3,BATCH_SUMMARY,,,,"props_fetched=117, plays_added=14"
2026-04-10 18:33:23,B3,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,1036,1050,SAVE_TODAY
2026-04-10 18:33:28,B3,BATCH_COMPLETE,,,,
2026-04-11 18:24:05,B0,BATCH_START,,,,
2026-04-11 18:24:24,B0,BOXSCORES_FETCHED,,,,325 rows for 2026-04-10
2026-04-11 18:24:25,B0,BATCH_SUMMARY,,,,"plays_graded=114, wins=55, losses=59, dnp=13"
2026-04-11 18:24:26,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,25943,,
2026-04-11 18:24:49,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/source-files/nba_gamelogs_2025_26.csv,25943,26281,APPEND_GAMELOGS
2026-04-11 18:24:49,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-11 18:31:17,B0,BATCH_COMPLETE,,,,
2026-04-12 10:48:41,B1,BATCH_START,,,,2026-04-12
2026-04-12 10:48:51,B1,PROPS_FETCHED,,,,"49 props, 15 games"
2026-04-12 10:49:08,B1,EXCEL_SOURCE_UPDATED,,,,props=17227 (+49) spreads=1481 (+15)
2026-04-12 10:49:24,B1,PREDICTIONS,,,,"49 plays, skipped 0"
2026-04-12 10:49:24,B1,BATCH_SUMMARY,,,,"props_fetched=49, plays_added=49"
2026-04-12 10:49:24,B1,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,1050,1099,SAVE_TODAY
2026-04-12 10:49:28,B1,BATCH_COMPLETE,,,,
2026-04-12 16:50:33,B1,BATCH_START,,,,2026-04-12
2026-04-12 16:50:45,B1,PROPS_FETCHED,,,,"49 props, 15 games"
2026-04-12 16:51:03,B1,EXCEL_SOURCE_UPDATED,,,,props=17235 (+8) spreads=1481 (+0)
2026-04-12 16:51:24,B1,PREDICTIONS,,,,"49 plays, skipped 0"
2026-04-12 16:51:25,B1,BATCH_SUMMARY,,,,"props_fetched=49, plays_added=8"
2026-04-12 16:51:25,B1,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,1099,1107,SAVE_TODAY
2026-04-12 16:51:31,B1,BATCH_COMPLETE,,,,
2026-04-12 19:31:52,B3,BATCH_START,,,,2026-04-12
2026-04-12 19:32:05,B3,PROPS_FETCHED,,,,"42 props, 15 games"
2026-04-12 19:32:26,B3,EXCEL_SOURCE_UPDATED,,,,props=17236 (+1) spreads=1481 (+0)
2026-04-13 14:17:07,B0,BATCH_START,,,,
2026-04-13 14:17:24,B0,BOXSCORES_FETCHED,,,,311 rows for 2026-04-12
2026-04-13 14:17:26,B0,BATCH_SUMMARY,,,,"plays_graded=50, wins=28, losses=22, dnp=7"
2026-04-13 14:17:28,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,26281,,
2026-04-13 14:18:04,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/source-files/nba_gamelogs_2025_26.csv,26281,26599,APPEND_GAMELOGS
2026-04-13 14:18:04,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-13 14:30:54,B0,BATCH_COMPLETE,,,,
2026-04-14 10:59:23,B1,BATCH_START,,,,2026-04-14
2026-04-14 10:59:25,B1,PROPS_FETCHED,,,,"29 props, 2 games"
2026-04-14 10:59:42,B1,EXCEL_SOURCE_UPDATED,,,,props=17265 (+29) spreads=1483 (+2)
2026-04-14 11:00:04,B1,PREDICTIONS,,,,"29 plays, skipped 0"
2026-04-14 11:00:04,B1,BATCH_SUMMARY,,,,"props_fetched=29, plays_added=29"
2026-04-14 11:00:04,B1,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,1107,1136,SAVE_TODAY
2026-04-14 11:00:09,B1,BATCH_COMPLETE,,,,
2026-04-15 11:37:07,B0,BATCH_START,,,,
2026-04-15 11:37:12,B0,BOXSCORES_FETCHED,,,,38 rows for 2026-04-14
2026-04-15 11:37:14,B0,BATCH_SUMMARY,,,,"plays_graded=28, wins=13, losses=15, dnp=1"
2026-04-15 11:37:17,B0,FILE_STATE_BEFORE_APPEND,nba_gamelogs_2025_26.csv,26599,,
2026-04-15 11:37:28,B0,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/source-files/nba_gamelogs_2025_26.csv,26599,26638,APPEND_GAMELOGS
2026-04-15 11:37:28,B0,ROLLING_UPDATE_FAILED,,,,name 'load_combined' is not defined
2026-04-15 11:47:53,B0,BATCH_COMPLETE,,,,
2026-04-15 23:01:15,B3,BATCH_START,,,,2026-04-15
2026-04-15 23:01:17,B3,PROPS_FETCHED,,,,"30 props, 2 games"
2026-04-15 23:01:30,B3,EXCEL_SOURCE_UPDATED,,,,props=17295 (+30) spreads=1485 (+2)
2026-04-15 23:01:45,B3,PREDICTIONS,,,,"30 plays, skipped 0"
2026-04-15 23:01:46,B3,BATCH_SUMMARY,,,,"props_fetched=30, plays_added=30"
2026-04-15 23:01:46,B3,INTEGRITY_OK,/Users/salman/Documents/GitHub/PropEdgeV10.0/data/today.json,1136,1166,SAVE_TODAY
